shift_id,helper_id,membership_community_name,membership_funding_scheme,membership_custom_funding_scheme_name,visits_in_combo,revenue_in_combo,projected_hours_in_combo,actual_hours_in_combo
2500250.0,54196,State - NSW,dva,,1,0.0,0.77,0.77
2500256.0,54364,State - NSW,dva,,1,0.0,12.0,12.0
2500257.0,54364,Sydney - Nepean,dva,,1,0.0,12.0,12.0
2500258.0,38772,Sydney - Nepean,dva,,1,0.0,12.0,12.0
2500259.0,51154,Stream - NSW Aged Care,hcp,,1,183.6,2.0,2.0
2500260.0,51154,Stream - NSW Aged Care,hcp,,2,459.0,5.0,5.0
2500261.0,51154,Stream - NSW Aged Care,hcp,,1,183.6,2.0,2.0
2500262.0,51154,Stream - NSW Aged Care,hcp,,1,193.8,2.0,2.0
2500264.0,51327,State - NSW,ndis,,1,70.23,1.0,1.0
2500265.0,51327,State - NSW,ndis,,1,70.23,1.0,1.0
2500265.0,51327,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2500270.0,51007,State - NSW,ndis,,3,351.15,5.0,5.0
2500271.0,51007,State - NSW,hcp,,1,228.0,2.0,2.0
2500273.0,51007,State - NSW,ndis,,1,70.23,1.0,1.0
2500274.0,51007,State - NSW,ndis,,2,395.32,4.0,4.0
2500275.0,50948,State - NSW,ndis,,1,247.08,2.5,2.5
2500276.0,50948,State - NSW,ndis,,1,318.58,2.5,2.5
2500279.0,51026,NSW - CM - Tracey Isles,ndis,,2,351.15,5.0,5.0
2500280.0,51026,NSW - CM - Tracey Isles,ndis,,1,210.69,3.0,3.0
2500281.0,44318,State - NSW,private_funding,,1,0.0,0.75,0.75
2500281.0,44318,State - VIC,dva,,3,0.0,1.05,1.05
2500281.0,44318,Stream - VIC Aged Care,hcp,,1,160.0,1.0,1.0
2500281.0,44318,VIC - CM - Daniel Melendres,dva,,2,0.0,0.7,0.7
2500282.0,50919,NSW - Clinical Care and Physio,hcp,,1,228.0,2.0,2.0
2500284.0,50919,NSW - Clinical Care and Physio,hcp,,1,228.0,2.0,2.0
2500284.0,50919,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2500285.0,50919,NSW - Clinical Care and Physio,hcp,,1,228.0,2.0,2.0
2500286.0,51123,NSW - CM - Maryam Shamoon,custom,Brokerage,1,288.75,3.5,3.5
2500287.0,51123,NSW - CM - Maryam Shamoon,custom,Brokerage,1,206.25,2.5,2.5
2500287.0,51123,State - NSW,hcp,,1,216.0,2.0,2.0
2500292.0,51438,State - NSW,dva,,2,0.0,1.77,1.77
2500293.0,51438,State - NSW,custom,Insurer,2,269.44,4.0,4.0
2500293.0,51438,State - NSW,dva,,2,0.0,1.77,1.77
2500295.0,51422,NSW - CM - Maya Jakovljevic,ndis,,1,561.84,8.0,8.0
2500296.0,51422,NSW - CM - Maya Jakovljevic,ndis,,1,561.84,8.0,8.0
2500297.0,51422,NSW - CM - Maya Jakovljevic,ndis,,1,351.15,5.0,5.0
2500298.0,51422,NSW - CM - Maya Jakovljevic,ndis,,1,351.15,5.0,5.0
2500299.0,51422,NSW - CM - Maya Jakovljevic,ndis,,1,351.15,5.0,5.0
2500302.0,51143,State - NSW,hcp,,1,387.6,4.0,4.0
2500304.0,51143,State - NSW,hcp,,1,290.7,3.0,3.0
2500307.0,51143,Stream - NSW Aged Care,hcp,,1,676.0,4.0,4.0
2500308.0,50942,NSW - CM - Waseem Hasan,ndis,,2,280.92,4.0,4.0
2500309.0,50942,NSW - CM - Waseem Hasan,ndis,,3,188.35,3.0,3.0
2500310.0,50942,NSW - CM - Waseem Hasan,ndis,,2,129.29,2.0,2.0
2500311.0,50942,NSW - CM - Waseem Hasan,ndis,,2,129.29,2.0,2.0
2500312.0,50942,NSW - CM - Waseem Hasan,ndis,,2,140.46,2.0,2.0
2500313.0,50942,NSW - CM - Waseem Hasan,ndis,,4,258.58,4.0,4.0
2500314.0,50942,NSW - CM - Waseem Hasan,ndis,,2,140.46,2.0,2.0
2500315.0,50942,NSW - CM - Waseem Hasan,ndis,,4,339.98,5.0,5.0
2500316.0,50942,NSW - CM - Waseem Hasan,ndis,,2,188.35,3.0,3.0
2500317.0,50942,NSW - CM - Waseem Hasan,ndis,,2,129.29,2.0,2.0
2500318.0,50942,NSW - CM - Waseem Hasan,ndis,,2,197.66,2.0,2.0
2500319.0,50942,NSW - CM - Waseem Hasan,ndis,,2,197.66,2.0,2.0
2500320.0,50942,NSW - CM - Waseem Hasan,ndis,,2,509.72,4.0,4.0
2500321.0,50942,NSW - CM - Waseem Hasan,ndis,,2,254.86,2.0,2.0
2500322.0,51573,State - NSW,hcp,,1,228.0,2.0,2.0
2500324.0,50974,State - NSW,hcp,,1,124.0,1.0,1.0
2500324.0,50974,State - NSW,ndis,,3,526.72,7.5,7.5
2500325.0,50974,State - NSW,ndis,,2,421.38,6.0,6.0
2500326.0,50974,State - NSW,ndis,,1,280.92,4.0,4.0
2500328.0,50974,State - NSW,ndis,,1,254.86,2.0,2.0
2500329.0,50974,State - NSW,ndis,,1,254.86,2.0,2.0
2500330.0,51013,State - NSW,ndis,,2,421.38,6.0,6.0
2500331.0,51013,State - NSW,custom,Brokerage,1,330.0,4.0,4.0
2500332.0,51013,State - NSW,custom,Brokerage,1,330.0,4.0,4.0
2500333.0,51013,State - NSW,ndis,,1,280.92,4.0,4.0
2500334.0,51013,State - NSW,custom,Brokerage,1,247.5,3.0,3.0
2500334.0,51013,State - NSW,ndis,,1,280.92,4.0,4.0
2500335.0,50978,State - NSW,ndis,,1,275.74,2.0,2.0
2500336.0,51281,NSW - Central Coast,chsp,,2,13.0,2.0,2.0
2500336.0,51281,NSW - Central Coast,hcp,,1,180.0,1.0,1.0
2500338.0,51281,Stream - NSW Aged Care,hcp,,2,360.0,2.0,2.0
2500340.0,51281,NSW - Central Coast,chsp,,4,39.0,4.0,4.0
2500341.0,56232,State - NSW,dva,,2,0.0,1.54,1.54
2500350.0,50992,State - NSW,ndis,,1,280.92,4.0,4.0
2500352.0,50992,State - NSW,ndis,,1,296.49,3.0,3.0
2500353.0,51004,State - NSW,ndis,,2,188.35,3.0,3.0
2500353.0,51004,,,,1,193.16,5.5,5.5
2500354.0,51004,State - NSW,ndis,,1,87.79,1.0,1.25
2500354.0,51004,,,,1,193.16,5.5,5.5
2500355.0,51004,State - NSW,ndis,,1,151.96,2.0,2.0
2500356.0,51004,State - NSW,ndis,,3,455.88,6.0,6.0
2500357.0,51004,State - NSW,ndis,,1,592.98,6.0,6.0
2500358.0,51004,State - NSW,ndis,,2,1102.96,8.0,8.0
2500359.0,51052,NSW - CM - Tracey Isles,ndis,,1,210.69,3.0,3.0
2500360.0,51052,State - NSW,custom,Brokerage,1,247.5,3.0,3.0
2500361.0,51052,State - NSW,custom,Brokerage,1,247.5,3.0,3.0
2500362.0,51052,State - NSW,ndis,,1,70.23,1.0,1.0
2500363.0,51052,State - NSW,ndis,,1,210.69,3.0,3.0
2500366.0,51052,State - NSW,ndis,,1,140.46,2.0,2.0
2500369.0,51052,State - NSW,hcp,,1,370.0,2.0,2.0
2500370.0,53436,NSW - CEM - Katie Hansen,ndis,,1,70.23,1.0,1.0
2500370.0,53436,State - NSW,hcp,,1,114.0,1.0,1.0
2500376.0,51171,NSW - CEM - Katie Hansen,ndis,,3,592.98,6.0,6.0
2500377.0,51171,NSW - CEM - Katie Hansen,ndis,,3,764.58,6.0,6.0
2500378.0,51332,Stream - NSW Aged Care,hcp,,1,229.5,2.5,2.5
2500379.0,51332,Stream - NSW Aged Care,hcp,,1,229.5,2.5,2.5
2500380.0,51332,Stream - NSW Aged Care,hcp,,1,229.5,2.5,2.5
2500381.0,38690,State - NSW,dva,,1,0.0,12.0,12.0
2500383.0,51379,NSW - CEM - Katie Hansen,ndis,,1,140.46,2.0,2.0
2500384.0,51379,NSW - Central Coast,chsp,,1,26.0,2.0,2.0
2500384.0,51379,State - NSW,custom,Insurer,1,134.72,2.0,2.0
2500385.0,51379,State - NSW,custom,Insurer,2,202.08,3.0,3.0
2500386.0,51379,NSW - CEM - Katie Hansen,ndis,,1,140.46,2.0,2.0
2500387.0,51379,State - NSW,custom,Insurer,2,202.08,3.0,3.0
2500388.0,51379,State - NSW,custom,Insurer,2,269.44,4.0,4.0
2500389.0,51379,NSW - CEM - Katie Hansen,ndis,,1,254.86,2.0,2.0
2500390.0,51129,State - NSW,ndis,,1,351.15,5.0,5.0
2500391.0,51129,NSW - CM - Tracey Isles,ndis,,1,154.76,2.0,2.0
2500392.0,51129,,,,1,105.36,3.0,3.0
2500394.0,51129,State - NSW,ndis,,1,254.86,2.0,2.0
2500395.0,51256,State - NSW,custom,LHD,3,142.38,2.0,2.0
2500395.0,51256,Sydney - SLHD,custom,LHD,1,71.19,1.0,1.0
2500396.0,51256,State - NSW,custom,LHD,3,213.57,3.0,3.0
2500399.0,51088,State - NSW,ndis,,1,177.18,3.0,3.0
2500400.0,51088,State - NSW,ndis,,1,177.18,3.0,3.0
2500400.0,51088,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2500401.0,51088,State - NSW,ndis,,1,177.18,3.0,3.0
2500402.0,51088,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2500403.0,44202,State - NSW,dva,,1,0.0,12.0,12.0
2500404.0,53463,NSW - CEM - Katie Hansen,ndis,,2,296.49,3.0,3.0
2500405.0,53463,NSW - CEM - Katie Hansen,ndis,,2,382.29,3.0,3.0
2500407.0,50977,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2500408.0,50977,State - NSW,ndis,,1,140.46,2.0,2.0
2500409.0,50977,State - NSW,ndis,,1,210.69,3.0,3.0
2500410.0,50977,State - NSW,ndis,,1,140.46,2.0,2.0
2500411.0,50977,State - NSW,ndis,,2,280.92,4.0,4.0
2500412.0,50977,State - NSW,ndis,,1,280.92,4.0,4.0
2500413.0,50977,State - NSW,ndis,,1,140.46,2.0,2.0
2500414.0,50977,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2500415.0,44304,VIC - CM - Jeterly Ann Goco,ndis,,1,227.94,3.0,3.0
2500416.0,50977,State - NSW,ndis,,1,140.46,2.0,2.0
2500417.0,44304,VIC - CM - Jeterly Ann Goco,ndis,,1,265.93,3.5,3.5
2500418.0,50977,State - NSW,ndis,,2,592.98,6.0,6.0
2500419.0,50977,State - NSW,ndis,,1,254.86,2.0,2.0
2500420.0,44304,VIC - CM - Jeterly Ann Goco,ndis,,1,614.85,5.75,5.75
2500421.0,44304,VIC - CM - Jeterly Ann Goco,ndis,,1,792.75,5.75,5.75
2500429.0,38679,State - NSW,dva,,9,0.0,4.12,4.12
2500429.0,38679,Sydney - Nepean,dva,,1,0.0,0.52,0.52
2500429.0,38679,Sydney - Parramatta,dva,,2,0.0,0.7,0.7
2500430.0,53686,State - NSW,dva,,2,0.0,1.54,1.54
2500430.0,53686,State - NSW,hcp,,1,270.0,2.5,2.5
2500431.0,53686,State - NSW,dva,,2,0.0,1.54,1.54
2500431.0,53686,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2500432.0,53686,State - NSW,dva,,4,0.0,2.56,2.56
2500433.0,51417,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2500439.0,50906,SIL - Anzac House,ndis,,2,531.86,7.0,7.0
2500439.0,50906,,,,1,46.82,2.0,2.0
2500440.0,50906,SIL - Anzac House,ndis,,1,303.92,4.0,4.0
2500441.0,50906,State - NSW,ndis,,1,193.45,2.5,2.5
2500442.0,50906,SIL - Anzac House,ndis,,1,227.94,3.0,3.0
2500443.0,50906,SIL - Anzac House,ndis,,1,303.92,4.0,4.0
2500444.0,50906,SIL - Anzac House,ndis,,1,151.96,2.0,2.0
2500445.0,50906,State - NSW,ndis,,1,193.45,2.5,2.5
2500448.0,50906,State - NSW,ndis,,1,193.45,2.5,2.5
2500449.0,50951,State - NSW,ndis,,1,158.02,2.25,2.25
2500450.0,50951,State - NSW,ndis,,1,158.02,2.25,2.25
2500451.0,50951,State - NSW,ndis,,1,158.02,2.25,2.25
2500452.0,50951,State - NSW,ndis,,1,158.02,2.25,2.25
2500453.0,50951,State - NSW,ndis,,1,158.02,2.25,2.25
2500454.0,50951,State - NSW,ndis,,1,197.66,2.0,2.0
2500455.0,50981,NSW - CM - Tracey Isles,ndis,,1,105.34,1.5,1.5
2500455.0,50981,State - NSW,ndis,,1,70.23,1.0,1.0
2500456.0,50981,NSW - CM - Tracey Isles,ndis,,1,140.46,2.0,2.0
2500457.0,50981,NSW - CM - Tracey Isles,ndis,,2,421.38,6.0,6.0
2500457.0,50981,State - NSW,ndis,,1,70.23,1.0,1.0
2500458.0,50981,NSW - CM - Tracey Isles,ndis,,1,70.23,1.0,1.0
2500458.0,50981,Stream - NSW Aged Care,hcp,,1,199.5,1.75,1.75
2500459.0,50981,NSW - CM - Tracey Isles,ndis,,2,245.8,3.5,3.5
2500459.0,50981,State - NSW,ndis,,1,70.23,1.0,1.0
2500462.0,50981,NSW - CM - Tracey Isles,ndis,,1,197.66,2.0,2.0
2500462.0,50981,State - NSW,ndis,,1,395.32,4.0,4.0
2500463.0,61472,NSW - Illawarra,dva,,2,0.0,0.7,0.7
2500464.0,61472,NSW - Illawarra,dva,,1,0.0,0.35,0.35
2500465.0,61472,State - NSW,private_funding,,1,0.0,6.5,6.5
2500466.0,61472,State - NSW,private_funding,,1,0.0,4.0,4.0
2500467.0,51066,NSW - CEM - Katie Hansen,ndis,,1,210.69,3.0,3.0
2500468.0,51066,NSW - CEM - Katie Hansen,ndis,,2,234.64,3.5,3.5
2500471.0,51066,NSW - CEM - Katie Hansen,ndis,,2,210.69,3.0,3.0
2500472.0,56833,State - NSW,dva,,1,0.0,10.25,10.25
2500473.0,51066,NSW - CEM - Katie Hansen,ndis,,1,70.23,1.0,1.0
2500474.0,51066,NSW - CEM - Katie Hansen,ndis,,1,70.23,1.0,1.0
2500475.0,51066,NSW - CEM - Katie Hansen,ndis,,1,140.46,2.0,2.0
2500476.0,51066,NSW - CEM - Katie Hansen,ndis,,1,175.58,2.5,2.5
2500477.0,38621,NSW Aged Care Team Orange,hcp,,1,114.0,1.0,1.0
2500477.0,38621,State - NSW,dva,,3,0.0,2.31,2.31
2500477.0,38621,Sydney - Nepean,dva,,3,0.0,2.54,2.54
2500480.0,38621,State - NSW,dva,,4,0.0,3.08,3.08
2500480.0,38621,Sydney - Nepean,dva,,2,0.0,1.54,1.54
2500482.0,38621,State - NSW,dva,,2,0.0,1.54,1.54
2500482.0,38621,Sydney - Nepean,dva,,2,0.0,1.77,1.77
2500483.0,66596,State - NSW,dva,,1,0.0,0.77,0.77
2500483.0,66596,Stream - NSW Aged Care,hcp,,1,342.0,3.0,3.0
2500484.0,66596,State - NSW,dva,,4,0.0,2.84,2.84
2500484.0,66596,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2500485.0,66596,State - NSW,dva,,1,0.0,0.77,0.77
2500485.0,66596,Stream - NSW Aged Care,hcp,,1,342.0,3.0,3.0
2500486.0,66596,State - NSW,dva,,3,0.0,1.79,1.79
2500486.0,66596,State - NSW,vhc,,1,0.0,2.0,2.0
2500487.0,38654,State - NSW,hcp,,1,216.0,2.0,2.0
2500487.0,38654,Stream - NSW Aged Care,hcp,,1,171.0,1.5,1.5
2500490.0,38654,State - NSW,dva,,4,0.0,4.0,4.0
2500490.0,38654,Stream - NSW Aged Care,hcp,,1,171.0,1.5,1.5
2500491.0,38654,State - NSW,dva,,1,0.0,0.77,0.77
2500491.0,38654,Stream - NSW Aged Care,hcp,,1,171.0,1.5,1.5
2500492.0,38654,State - NSW,dva,,1,0.0,0.77,0.77
2500492.0,38654,State - NSW,hcp,,1,145.0,1.0,1.0
2500493.0,38654,Stream - NSW Aged Care,hcp,,1,277.5,1.5,1.5
2500494.0,41452,State - NSW,dva,,3,0.0,2.06,2.06
2500494.0,41452,Sydney - Inner West,vhc,,1,0.0,2.0,2.0
2500495.0,41452,State - NSW,brokerage_hcp,,1,165.0,2.0,2.0
2500495.0,41452,State - NSW,dva,,3,0.0,1.81,1.81
2500495.0,41452,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2500496.0,38667,NSW - CEM - Elaine Watkins,private_funding,,2,1016.0,12.0,12.0
2500498.0,38667,State - NSW,dva,,3,0.0,2.79,2.79
2500498.0,38667,State - NSW,vhc,,1,0.0,1.58,1.58
2500501.0,51207,NSW - CEM - Katie Hansen,ndis,,2,280.92,4.0,4.0
2500502.0,51207,Stream - NSW Aged Care,hcp,,1,228.0,2.0,2.0
2500510.0,59297,State - NSW,dva,,3,0.0,2.31,2.31
2500510.0,59297,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2500511.0,59297,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.77,0.77
2500511.0,59297,State - NSW,dva,,6,0.0,3.28,3.28
2500511.0,59297,Stream - NSW Aged Care,hcp,,1,324.0,3.0,3.0
2500512.0,59297,State - NSW,dva,,3,0.0,2.31,2.31
2500512.0,59297,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2500515.0,59297,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.77,0.77
2500515.0,59297,State - NSW,dva,,2,0.0,1.54,1.54
2500515.0,59297,Stream - NSW Aged Care,hcp,,2,540.0,5.0,5.0
2500516.0,59297,State - NSW,brokerage_hcp,,1,148.0,1.0,1.0
2500516.0,59297,State - NSW,dva,,1,0.0,0.77,0.77
2500516.0,59297,Stream - NSW Aged Care,hcp,,1,185.0,1.0,1.0
2500520.0,56730,State - NSW,dva,,4,0.0,2.81,2.81
2500520.0,56730,Stream - NSW Aged Care,hcp,,1,171.0,1.5,1.5
2500523.0,56730,State - NSW,dva,,2,0.0,1.54,1.54
2500524.0,56725,NSW - CEM - Katie Hansen,ndis,,1,140.46,2.0,2.0
2500525.0,56725,Stream - NSW Aged Care,hcp,,2,228.0,2.0,2.0
2500528.0,56725,State - NSW,ndis,,1,70.23,1.0,1.0
2500531.0,50971,State - NSW,custom,Insurer,1,134.72,2.0,2.0
2500532.0,50971,NSW - CM - Rosemy Calabro,ndis,,1,561.84,8.0,8.0
2500533.0,50971,State - NSW,custom,Insurer,1,269.44,4.0,4.0
2500534.0,56856,State - NSW,dva,,1,0.0,12.0,12.0
2500535.0,56856,State - NSW,dva,,1,0.0,12.0,12.0
2500537.0,38833,Sydney - South West,dva,,1,0.0,12.0,12.0
2500538.0,38746,State - NSW,dva,,1,0.0,12.0,12.0
2500540.0,59334,State - NSW,dva,,5,0.0,4.31,4.31
2500540.0,59334,State - NSW,hcp,,1,114.0,1.0,1.0
2500540.0,59334,Sydney - Parramatta,dva,,1,0.0,0.77,0.77
2500541.0,59334,State - NSW,dva,,3,0.0,2.54,2.54
2500544.0,59334,State - NSW,dva,,3,0.0,2.54,2.54
2500549.0,51110,State - NSW,ndis,,1,561.84,8.0,8.0
2500551.0,51110,State - NSW,ndis,,1,561.84,8.0,8.0
2500553.0,51138,State - NSW,ndis,,3,421.38,6.0,6.0
2500554.0,51138,NSW - CM - Maya Jakovljevic,ndis,,1,140.46,2.0,2.0
2500554.0,51138,State - NSW,hcp,,1,216.0,2.0,2.0
2500555.0,51138,State - NSW,ndis,,1,70.23,1.0,1.0
2500556.0,51138,State - NSW,custom,Insurer,1,269.44,4.0,4.0
2500557.0,51138,State - NSW,ndis,,1,140.46,2.0,2.0
2500558.0,51138,State - NSW,hcp,,1,114.0,1.0,1.0
2500558.0,51138,State - NSW,ndis,,2,421.38,6.0,6.0
2500559.0,51138,State - NSW,ndis,,2,188.35,3.0,3.0
2500560.0,51138,State - NSW,hcp,,1,114.0,1.0,1.0
2500560.0,51138,State - NSW,ndis,,1,70.23,1.0,1.0
2500561.0,51138,State - NSW,ndis,,1,70.23,1.0,1.0
2500563.0,50944,NSW - CM - Tracey Isles,ndis,,1,351.15,5.0,5.0
2500564.0,50944,State - NSW,ndis,,3,857.06,12.0,12.0
2500566.0,50944,State - NSW,hcp,,1,324.0,3.0,3.0
2500567.0,50944,State - NSW,ndis,,2,435.68,6.0,6.0
2500569.0,60533,Stream - NSW Aged Care,hcp,,1,0.0,1.0,1.0
2500570.0,60533,Stream - NSW Aged Care,hcp,,1,0.0,1.0,1.0
2500571.0,51223,NSW - CEM - Katie Hansen,ndis,,2,333.91,4.5,4.5
2500572.0,51223,NSW - CEM - Katie Hansen,ndis,,2,333.91,4.5,4.5
2500573.0,51223,NSW - CEM - Katie Hansen,ndis,,1,98.83,1.0,1.0
2500574.0,51223,NSW - CEM - Katie Hansen,ndis,,1,444.74,4.5,4.5
2500575.0,51223,NSW - CEM - Katie Hansen,ndis,,1,127.43,1.0,1.0
2500576.0,51223,NSW - CEM - Katie Hansen,ndis,,1,573.43,4.5,4.5
2500577.0,38893,State - NSW,hcp,,2,171.0,1.5,1.5
2500577.0,38893,Sydney - Inner West,hcp,,1,114.0,1.0,1.0
2500578.0,38893,State - NSW,hcp,,1,57.0,0.5,0.5
2500581.0,38893,State - NSW,hcp,,2,171.0,1.5,1.5
2500581.0,38893,Sydney - Inner West,hcp,,1,114.0,1.0,1.0
2500582.0,38893,State - NSW,dva,,1,0.0,0.35,0.35
2500582.0,38893,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2500585.0,38893,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.77,0.77
2500585.0,38893,State - NSW,hcp,,2,228.0,2.0,2.0
2500585.0,38893,Sydney - Inner West,hcp,,1,114.0,1.0,1.0
2500586.0,38893,State - NSW,hcp,,1,114.0,1.0,1.0
2500588.0,38574,State - NSW,dva,,3,0.0,1.05,1.05
2500588.0,38574,State - NSW,private_funding,,1,0.0,0.5,0.5
2500591.0,60520,State - NSW,custom,Brokerage,1,84.0,1.0,1.0
2500591.0,60520,State - NSW,dva,,5,0.0,4.31,4.31
2500591.0,60520,Sydney - Parramatta,dva,,1,0.0,0.77,0.77
2500592.0,60520,NSW - CM - Rosemy Calabro,ndis,,2,258.58,4.0,4.0
2500592.0,60520,State - NSW,dva,,1,0.0,0.77,0.77
2500592.0,60520,Sydney - Parramatta,dva,,1,0.0,0.77,0.77
2500593.0,60520,State - NSW,dva,,5,0.0,4.31,4.31
2500593.0,60520,Sydney - Parramatta,dva,,1,0.0,0.77,0.77
2500594.0,38840,NSW - CM - Maryam Shamoon,dva,,1,0.0,12.0,12.0
2500601.0,38859,State - NSW,dva,,1,0.0,10.0,10.0
2500610.0,61270,NSW - Illawarra,dva,,1,0.0,0.77,0.77
2500613.0,61270,NSW - Illawarra,dva,,1,0.0,0.77,0.77
2500613.0,61270,NSW - Illawarra,vhc,,1,0.0,2.73,2.73
2500614.0,61270,NSW - Illawarra,dva,,1,0.0,0.77,0.77
2500614.0,61270,NSW - Illawarra,vhc,,1,0.0,1.5,1.5
2500614.0,61270,State - NSW,vhc,,1,0.0,1.0,1.0
2500615.0,61270,NSW - Illawarra,dva,,2,0.0,1.27,1.27
2500615.0,61270,NSW - Illawarra,vhc,,1,0.0,1.5,1.5
2500617.0,59588,State - NSW,custom,Insurer,1,134.72,2.0,2.0
2500617.0,59588,State - NSW,ndis,,1,245.8,3.5,3.5
2500618.0,59588,State - NSW,custom,Insurer,1,168.4,2.5,2.5
2500618.0,59588,,,,1,70.24,2.0,2.0
2500623.0,59588,State - NSW,custom,Insurer,1,134.72,2.0,2.0
2500624.0,59588,State - NSW,ndis,,1,210.69,3.0,3.0
2500625.0,59588,State - NSW,custom,Insurer,1,216.6,2.5,2.5
2500626.0,59827,VIC - CM - Jeterly Ann Goco,ndis,,1,157.62,2.0,2.0
2500628.0,59827,VIC - CM - Daniel Melendres,dva,,2,0.0,1.54,1.54
2500629.0,59827,VIC - CM - Daniel Melendres,dva,,1,0.0,1.0,1.0
2500629.0,59827,VIC - CM - Lindy Mills,dva,,1,0.0,0.5,0.5
2500630.0,59827,VIC - CM - Jeterly Ann Goco,ndis,,1,254.86,2.0,2.0
2500631.0,51591,NSW - CEM - Katie Hansen,ndis,,2,210.69,3.0,3.0
2500632.0,51591,NSW - CEM - Katie Hansen,ndis,,2,376.7,6.0,6.0
2500633.0,51591,NSW - CEM - Katie Hansen,ndis,,2,210.69,3.0,3.0
2500633.0,51591,NSW - Central Coast,chsp,,1,13.0,1.0,1.0
2500633.0,51591,State - NSW,private_funding,,1,0.0,1.0,1.0
2500634.0,51591,NSW - CEM - Katie Hansen,ndis,,1,395.32,4.0,4.0
2500635.0,51467,State - NSW,custom,LHD,2,142.38,2.0,2.0
2500636.0,51467,State - NSW,custom,LHD,6,427.14,6.0,6.0
2500637.0,60524,NSW - CEM - Katie Hansen,ndis,,1,70.23,1.0,1.0
2500637.0,60524,State - NSW,ndis,,1,123.65,1.0,1.0
2500641.0,60524,NSW - CEM - Katie Hansen,ndis,,1,185.48,1.5,1.5
2500641.0,60524,State - NSW,ndis,,1,123.65,1.0,1.0
2500641.0,60524,State - NSW,private_funding,,1,0.0,1.0,1.0
2500641.0,60524,Stream - NSW Aged Care,hcp,,2,320.0,2.0,2.0
2500643.0,68712,State - VIC,dva,,1,0.0,2.5,2.5
2500644.0,68712,State - VIC,dva,,2,0.0,2.0,2.0
2500645.0,68712,State - VIC,dva,,1,0.0,2.5,2.5
2500646.0,68712,State - VIC,dva,,2,0.0,2.0,2.0
2500647.0,68712,State - VIC,dva,,1,0.0,2.5,2.5
2500648.0,68712,State - VIC,dva,,2,0.0,2.0,2.0
2500650.0,51202,NSW - CEM - Katie Hansen,ndis,,2,140.46,2.0,2.0
2500650.0,51202,NSW - Central Coast,chsp,,1,26.0,2.0,2.0
2500651.0,51202,NSW - CEM - Katie Hansen,ndis,,1,245.8,3.5,3.5
2500652.0,51202,NSW - CEM - Katie Hansen,ndis,,2,295.22,4.0,4.0
2500653.0,51202,NSW - CEM - Katie Hansen,ndis,,1,526.72,7.5,7.5
2500654.0,51202,NSW - CEM - Katie Hansen,ndis,,2,140.46,2.0,2.0
2500655.0,51202,NSW - CEM - Katie Hansen,ndis,,1,345.9,3.5,3.5
2500657.0,51458,NSW - CM - Rosemy Calabro,ndis,,1,280.92,4.0,4.0
2500657.0,51458,State - NSW,custom,LHD,1,142.38,2.0,2.0
2500658.0,51202,NSW - CEM - Katie Hansen,ndis,,1,446.0,3.5,3.5
2500659.0,51318,Stream - NSW Aged Care,hcp,,1,684.0,6.0,6.0
2500660.0,51318,Stream - NSW Aged Care,hcp,,1,684.0,6.0,6.0
2500661.0,51318,Stream - NSW Aged Care,hcp,,1,627.0,5.5,5.5
2500663.0,51082,State - NSW,ndis,,2,842.76,12.0,12.0
2500664.0,51082,State - NSW,ndis,,2,842.76,12.0,12.0
2500665.0,50986,State - NSW,ndis,,1,70.23,1.0,1.0
2500666.0,50986,State - NSW,ndis,,1,140.46,2.0,2.0
2500667.0,50986,State - NSW,ndis,,1,210.69,3.0,3.0
2500668.0,50986,SIL - Anzac House,ndis,,1,151.96,2.0,2.0
2500668.0,50986,,,,1,38.69,1.0,1.0
2500669.0,50986,SIL - Anzac House,ndis,,1,151.96,2.0,2.0
2500669.0,50986,State - NSW,ndis,,1,270.83,3.5,3.5
2500669.0,50986,,,,1,38.69,1.0,1.0
2500670.0,50986,State - NSW,ndis,,1,140.46,2.0,2.0
2500671.0,50986,SIL - Anzac House,ndis,,2,227.94,3.0,3.0
2500671.0,50986,,,,2,108.93,3.0,3.0
2500672.0,50986,State - NSW,ndis,,2,245.8,3.5,3.5
2500673.0,50986,SIL - Anzac House,ndis,,2,227.94,3.0,3.0
2500673.0,50986,,,,2,85.51,3.0,3.0
2500674.0,50986,State - NSW,ndis,,1,197.66,2.0,2.0
2500675.0,50986,SIL - Anzac House,ndis,,1,213.86,2.0,2.0
