id,Email,$currency_symbol,$field_states,Account_Type,Referral_Source,Last_Activity_Time,Industry,Additional_Notes,$state,$process_flow,Subsidiary,$locked_for_me,$approved,Created_Time,$editable,City,Postcode,Pillar,State,Country,Parent_Company_1,$zia_owner_assignment,Annual_Revenue,Account_Statuses,$is_duplicate,Contact_Type_Business,Description,Website,Funding_Source_who_is_paying_for_services,Record_Image,$review,Phone,Account_Name,Modified_Time,Funnel_Status,Sector,Relationship_to_the_person_you_are_enquiring_for,How_did_you_hear_about_us,Line_2,Mobile,Line_1,$orchestration,$in_merge,Which_service_are_you_interested_in,Locked__s,Tag,$approval_state,Owner__name,Owner__id,Owner__email,$approval__delegate,$approval__takeover,$approval__approve,$approval__reject,$approval__resubmit,Created_By__name,Created_By__id,Created_By__email,$review_process__approve,$review_process__reject,$review_process__resubmit,$layout_id__display_label,$layout_id__name,$layout_id__id,Modified_By__name,Modified_By__id,Modified_By__email,Parent_Company_1__name,Parent_Company_1__id
84257000002227249,ucwb@ucwb.org.au,$,,,,,,"77 Gibson Street, Bowden, SA 5007",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Daily Personal Activities, Household tasks, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Development of daily living and life skills, Early Intervention supports for early childhood, Therapeutic Supports, Support Coordination",www.ucwb.org.au,,,,08 8245 7100,Unitingcare Wesley Bowden (Incorporating,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227248,susie.waterman@wiru.org,$,,,,,,"132 Prospect Road, Prospect, SA 5082",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Accommodation / Tenancy Assistance, Group and Centre Based Activities, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Therapeutic Supports, Support Coordination, Assistance to access and/or maintain employment and/or education, Specialised Supported Employment",www.wiru.org,,,,0403 486 078,Wiru Community Health And Well-Being Pty,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227247,caterinas@directcare.com.au,$,,,,,,"510 Lower North East Road, Campbelltown, SA 5074",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Assistance Animals, Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, Group and Centre Based Activities, High Intensity Daily Personal Activities, Household tasks, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Behaviour Support, Community nursing care for high needs, Development of daily living and life skills, Early Intervention supports for early childhood, Exercise Physiology and Physical Wellbeing activities, Innovative Community Participation, Therapeutic Supports, Specialist Disability Accommodation, Plan Management, Support Coordination, Assistance to access and/or maintain employment and/or education",www.directcare.com.au,,,,0411 640 322,Direct Care Australia,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227246,enquiries@assuredhomecare.com.au,$,,,,,,"20 Rosslyn Street, Mile End South, SA 5031",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, High Intensity Daily Personal Activities, Household tasks, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Community nursing care for high needs, Development of daily living and life skills, Therapeutic Supports, Plan Management, Support Coordination",www.assuredhomecare.com.au,,,,08 8374 2444,Assured Care Solutions,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227245,kaurrajwinder@hotmail.com,$,,,,,,"8a Arunta Street, Greenacres, SA 5086",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, Group and Centre Based Activities, High Intensity Daily Personal Activities, Household tasks, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Community nursing care for high needs, Development of daily living and life skills, Innovative Community Participation, Support Coordination, Assistance to access and/or maintain employment and/or education, Specialised Supported Employment",,,,,0430 027 075,Sa Nursing Care Pty Ltd,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227244,admin@royalcareaus.com,$,,,,,,"10 Jane Street, Marion, SA 5043",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Accommodation / Tenancy Assistance, Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, Group and Centre Based Activities, High Intensity Daily Personal Activities, Household tasks, Participation in community/social and civic activities, Assistive products for household tasks, Assistance products for personal care and safety, Personal Mobility Equipment, Assistance in coordinating or managing life stages/transitions and supports, Community nursing care for high needs, Development of daily living and life skills, Innovative Community Participation, Specialist Disability Accommodation, Support Coordination, Assistance to access and/or maintain employment and/or education",www.royalcareaustralia.com.au,,,,0455 321 649,Royal Care Australia,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227243,admin@windamere.com.au,$,,,,,,"493 Carmelo Road, Buckland Park, SA 5120",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Accommodation / Tenancy Assistance, Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, Group and Centre Based Activities, Household tasks, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Development of daily living and life skills, Innovative Community Participation, Therapeutic Supports, Specialist Disability Accommodation, Plan Management, Support Coordination",www.windamerepark.com.au,,,,08 8380 9303,Windamere Park,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227242,info@tibii.com.au,$,,,,,,"2/59 Pennington Terrace, Adelaide, SA 5006",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, Group and Centre Based Activities, High Intensity Daily Personal Activities, Household tasks, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Development of daily living and life skills, Early Intervention supports for early childhood, Innovative Community Participation, Support Coordination, Assistance to access and/or maintain employment and/or education",www.tibii.com.au,,,,08 7070 6181,Tibii Pty Ltd,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227241,admin@caretosupport.com.au,$,,,,,,"22 Payneham Road, Stepney, SA 5069",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, Group and Centre Based Activities, Household tasks, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Community nursing care for high needs, Development of daily living and life skills, Innovative Community Participation, Specialist Disability Accommodation, Support Coordination",www.caretosupport.com.au,,,,0406 602 520,Care To Support,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227240,crt@skylight.org.au,$,,,,,,"73 Henley Beach Road, Henley Beach South, SA 5022",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, Group and Centre Based Activities, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Development of daily living and life skills, Innovative Community Participation, Therapeutic Supports, Plan Management, Support Coordination, Assistance to access and/or maintain employment and/or education",www.skylight.org.au,,,,08 8378 4100,Skylight Mental Health,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227239,admin@contemporarycoordination.com,$,,,,,,"Po Box 615, Prospect, SA 5082",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Assistance in coordinating or managing life stages/transitions and supports, Therapeutic Supports, Support Coordination",www.contemporarycoordination.com,,,,0404 679 135,Contemporary Coordination,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
84257000002227238,admin@enhancedlifestyles.com.au,$,,,,,,"215 Port Road, Hindmarsh, SA 5007",save,False,,False,True,2025-10-10T12:53:56+11:00,True,,,,,,,owner_recommendation_unavailable,,,False,,"Accommodation / Tenancy Assistance, Assistance with daily life tasks in a group or shared living arrangement, Assistance with travel/transport arrangements, Daily Personal Activities, Group and Centre Based Activities, High Intensity Daily Personal Activities, Household tasks, Participation in community/social and civic activities, Assistance in coordinating or managing life stages/transitions and supports, Community nursing care for high needs, Development of daily living and life skills, Innovative Community Participation, Plan Management, Support Coordination, Assistance to access and/or maintain employment and/or education, Specialised Supported Employment",www.enhancedlifestyles.com.au,,,,08 8340 2000,Enhanced Lifestyles Incorporated,2025-10-10T12:53:56+11:00,,,,,,,,False,False,,False,[],approved,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,False,False,Boris Garcia,84257000002132044,boris@popuphealth.com.au,False,False,False,Standard,Standard,84257000000000627,Boris Garcia,84257000002132044,boris@popuphealth.com.au,,
